Node Id,Temp
1,22.5168
1,22.5168
1,22.4972
1,22.4776
1,22.458
1,22.458
1,22.458
1,22.409
1,22.3992
1,22.3796
1,22.36
1,22.3404
1,22.3404
1,22.3208
1,22.3012
1,22.2816
1,22.262
1,22.2424
1,22.2228
1,22.2228
1,22.213
1,22.2228
1,22.2032
1,22.1934
1,22.1836
1,22.164
1,22.164
1,22.1052
1,22.1052
1,22.066
1,22.066
1,22.0366
1,22.0268
1,22.0072
1,21.9974
1,21.9778
1,21.9778
1,21.9876
1,21.9778
1,21.9974
1,21.9876
1,21.968
1,21.8994
1,21.8896
1,21.8504
1,21.8308
1,21.8602
1,21.8308
1,21.821
1,21.8112
1,21.8112
1,21.8112
1,21.8112
1,21.8112
1,21.8112
1,21.821
1,21.821
1,21.8112
1,21.8308
1,21.8112
1,21.8112
1,21.8112
1,21.8112
1,21.7524
1,21.7328
1,21.7132
1,21.723
1,21.7132
1,21.7132
1,21.7132
1,21.6936
1,21.674
1,21.6054
1,21.6054
1,21.5368
1,21.5368
1,21.478
1,21.4584
1,21.4584
1,21.429
1,21.4094
1,21.4192
1,21.3996
1,21.38
1,21.331
1,21.3212
1,21.282
1,21.2722
1,21.2918
1,21.2918
1,21.282
1,21.2722
1,21.2722
1,21.184
1,21.2134
1,21.2036
1,21.2036
1,21.2036
1,21.1938
1,21.1742
1,21.1644
1,21.1546
1,21.135
1,21.1154
1,21.1056
1,21.1252
1,21.1252
1,21.1056
1,21.0762
1,21.086
1,21.086
1,21.086
1,21.086
1,21.086
1,21.086
1,21.0762
1,21.0664
1,21.0566
1,21.0664
1,21.0664
1,21.0566
1,21.0468
1,21.0468
1,21.0468
1,21.0468
1,21.037
1,21.0076
1,21.0076
1,20.9978
1,20.9978
1,20.9978
1,20.9782
1,20.9782
1,20.988
1,20.9684
1,20.9586
1,20.9586
1,20.9684
1,20.9488
1,20.9488
1,20.939
1,20.9194
1,20.89
1,20.89
1,20.89
1,20.89
1,20.89
1,20.8704
1,20.8508
1,20.8508
1,20.841
1,20.8312
1,20.8312
1,20.8214
1,20.792
1,20.8018
1,20.8018
1,20.8018
1,20.792
1,20.792
1,20.7724
1,20.7724
1,20.7528
1,20.7528
1,20.7528
1,20.7528
1,20.743
1,20.743
1,20.7332
1,20.7332
1,20.7332
1,20.7234
1,20.7038
1,20.7136
1,20.7136
1,20.694
1,20.7038
1,20.7038
1,20.694
1,20.694
1,20.6744
1,20.6842
1,20.6646
1,20.6548
1,20.6548
1,20.6548
1,20.6646
1,20.6352
1,20.6352
1,20.6254
1,20.6254
1,20.6058
1,20.596
1,20.596
1,20.596
1,20.596
1,20.5862
1,20.5764
1,20.5764
1,20.5764
1,20.5764
1,20.5764
1,20.5568
1,20.5568
1,20.5372
1,20.5372
1,20.547
1,20.5372
1,20.5372
1,20.5274
1,20.5176
1,20.5176
1,20.5078
1,20.498
1,20.498
1,20.4784
1,20.4784
1,20.4784
1,20.4784
1,20.4686
1,20.4588
1,20.4588
1,20.4784
1,20.4686
1,20.4588
1,20.4392
1,20.4294
1,20.4392
1,20.4294
1,20.4392
1,20.4196
1,20.4098
1,20.4098
1,20.4
1,20.3902
1,20.3902
1,20.4
1,20.4
1,20.4
1,20.3902
1,20.3902
1,20.3902
1,20.3804
1,20.3804
1,20.3804
1,20.3706
1,20.3804
1,20.3902
1,20.3706
1,20.3706
1,20.3706
1,20.3804
1,20.3804
1,20.3804
1,20.3804
1,20.3608
1,20.351
1,20.3412
1,20.3412
1,20.3412
1,20.3412
1,20.3314
1,20.3314
1,20.3314
1,20.3412
1,20.3314
1,20.3216
1,20.3216
1,20.3216
1,20.3216
1,20.3412
1,20.3216
1,20.3216
1,20.3216
1,20.3118
1,20.3118
1,20.3118
1,20.3118
1,20.302
1,20.3118
1,20.3216
1,20.3216
1,20.3216
1,20.3118
1,20.3216
1,20.302
1,20.302
1,20.302
1,20.2922
1,20.302
1,20.302
1,20.2824
1,20.2824
1,20.2824
1,20.2726
1,20.2726
1,20.2824
1,20.2726
1,20.2726
1,20.2726
1,20.2628
1,20.2628
1,20.2432
1,20.2432
1,20.2432
1,20.2432
1,20.2236
1,20.2236
1,20.2236
1,20.2236
1,20.2236
1,20.2236
1,20.2236
1,20.2236
1,20.1942
1,20.1844
1,20.1844
1,20.1844
1,20.1844
1,20.1942
1,20.1746
1,20.1746
1,20.1844
1,20.1942
1,20.1746
1,20.1746
1,20.1648
1,20.1648
1,20.155
1,20.155
1,20.1648
1,20.1452
1,20.1452
1,20.1452
1,20.1256
1,20.0962
1,20.106
1,20.0962
1,20.0962
1,20.106
1,20.0962
1,20.0962
1,20.106
1,20.0962
1,20.106
1,20.0962
1,20.106
1,20.0864
1,20.0864
1,20.0864
1,20.0864
1,20.106
1,20.0864
1,20.0864
1,20.0766
1,20.0864
1,20.0766
1,20.0766
1,20.0766
1,20.0766
1,20.0766
1,20.0668
1,20.0668
1,20.0472
1,20.0374
1,20.0374
1,20.008
1,19.9982
1,19.9884
1,19.9884
1,19.9884
1,19.9884
1,19.9884
1,19.9786
1,19.9786
1,19.9492
1,19.959
1,19.9492
1,19.9492
1,19.9394
1,19.9198
1,19.9198
1,19.9002
1,19.91
1,19.91
1,19.9002
1,19.91
1,19.9002
1,19.91
1,19.8904
1,19.8806
1,19.8708
1,19.8708
1,19.8806
1,19.8806
1,19.861
1,19.8512
1,19.8316
1,19.812
1,19.812
1,19.7924
1,19.8022
1,19.812
1,19.7924
1,19.7826
1,19.7826
1,19.7924
1,19.7924
1,19.7728
1,19.7728
1,19.763
1,19.763
1,19.7532
1,19.7532
1,19.763
1,19.7728
1,19.7532
1,19.7434
1,19.7434
1,19.7532
1,19.7532
1,19.7336
1,19.7336
1,19.7238
1,19.714
1,19.7042
1,19.714
1,19.7042
1,19.7042
1,19.7042
1,19.714
1,19.7042
1,19.6846
1,19.6748
1,19.6552
1,19.6552
1,19.6552
1,19.6552
1,19.6552
1,19.6454
1,19.6552
1,19.616
1,19.616
1,19.6356
1,19.616
1,19.5964
1,19.6062
1,19.6062
1,19.5964
1,19.5964
1,19.5964
1,19.5768
1,19.5768
1,19.5866
1,19.5768
1,19.5768
1,19.5964
1,19.5768
1,19.5866
1,19.567
1,19.5572
1,19.5572
1,19.5376
1,19.5082
1,19.4886
1,19.4886
1,19.4984
1,19.518
1,19.4984
1,19.4984
1,19.5082
1,19.4984
1,19.4984
1,19.5082
1,19.4984
1,19.4984
1,19.4984
1,19.4984
1,19.469
1,19.4592
1,19.469
1,19.469
1,19.4984
1,19.4886
1,19.4788
1,19.469
1,19.4886
1,19.4592
1,19.4592
1,19.469
1,19.4592
1,19.4494
1,19.4494
1,19.42
1,19.4396
1,19.4396
1,19.4396
1,19.4396
1,19.4102
1,19.4102
1,19.4004
1,19.42
1,19.4004
1,19.4004
1,19.4004
1,19.42
1,19.4004
1,19.4004
1,19.4102
1,19.3808
1,19.3808
1,19.3808
1,19.3808
1,19.3906
1,19.3612
1,19.3514
1,19.3514
1,19.3416
1,19.322
1,19.322
1,19.3024
1,19.3024
1,19.3122
1,19.3024
1,19.3024
1,19.3024
1,19.3122
1,19.3024
1,19.3024
1,19.3024
1,19.2926
1,19.273
1,19.2828
1,19.273
1,19.273
1,19.2632
1,19.273
1,19.273
1,19.2632
1,19.2632
1,19.2436
1,19.2142
1,19.224
1,19.224
1,19.2338
1,19.2338
1,19.224
1,19.224
1,19.2142
1,19.2044
1,19.224
1,19.2142
1,19.224
1,19.2436
1,19.224
1,19.2142
1,19.1848
1,19.1946
1,19.175
1,19.1848
1,19.1848
1,19.175
1,19.1554
1,19.1554
1,19.126
1,19.1456
1,19.126
1,19.1358
1,19.1358
1,19.1162
1,19.1064
1,19.1162
1,19.1162
1,19.1064
1,19.1064
1,19.1064
1,19.126
1,19.1162
1,19.1064
1,19.1064
1,19.1064
1,19.1064
1,19.0868
1,19.0868
1,19.077
1,19.0868
1,19.077
1,19.077
1,19.0868
1,19.0868
1,19.0672
1,19.0574
1,19.0672
1,19.0574
1,19.0574
1,19.0574
1,19.0476
1,19.028
1,19.028
1,19.0182
1,19.028
1,19.028
1,19.028
1,19.028
1,19.0084
1,19.0084
1,18.979
1,18.9692
1,18.9496
1,18.9398
1,18.93
1,18.93
1,18.9104
1,18.9006
1,18.8908
1,18.8908
1,18.881
1,18.8516
1,18.8614
1,18.8516
1,18.8516
1,18.8614
1,18.8712
1,18.8614
1,18.8516
1,18.8516
1,18.8418
1,18.832
1,18.8418
1,18.8124
1,18.8124
1,18.8222
1,18.8124
1,18.7928
1,18.8026
1,18.8026
1,18.8124
1,18.8026
1,18.7928
1,18.783
1,18.7732
1,18.7732
1,18.7536
1,18.7634
1,18.7438
1,18.7438
1,18.734
1,18.7438
1,18.734
1,18.7242
1,18.7144
1,18.6948
1,18.685
1,18.6752
1,18.6752
1,18.6752
1,18.685
1,18.6752
1,18.6752
1,18.685
1,18.685
1,18.6556
1,18.636
1,18.636
1,18.6458
1,18.636
1,18.636
1,18.636
1,18.6262
1,18.636
1,18.6066
1,18.6164
1,18.6262
1,18.587
1,18.5772
1,18.5772
1,18.587
1,18.5772
1,18.587
1,18.5772
1,18.5772
1,18.5772
1,18.5576
1,18.5576
1,18.5478
1,18.538
1,18.5282
1,18.5184
1,18.5086
1,18.5184
1,18.5086
1,18.5086
1,18.4988
1,18.4988
1,18.5184
1,18.4988
1,18.4988
1,18.5184
1,18.4988
1,18.4988
1,18.489
1,18.489
1,18.4792
1,18.489
1,18.4792
1,18.4792
1,18.4694
1,18.4792
1,18.4596
1,18.44
1,18.4302
1,18.4302
1,18.44
1,18.4498
1,18.44
1,18.4302
1,18.4498
1,18.44
1,18.4498
1,18.44
1,18.44
1,18.4302
1,18.4302
1,18.44
1,18.4302
1,18.4204
1,18.4204
1,18.4204
1,18.4106
1,18.4106
1,18.4106
1,18.4106
1,18.4008
1,18.3812
1,18.3812
1,18.3714
1,18.3616
1,18.3616
1,18.342
1,18.342
1,18.342
1,18.3224
1,18.342
1,18.3322
1,18.342
1,18.3322
1,18.3028
1,18.3126
1,18.3028
1,18.3322
1,18.3224
1,18.3322
1,18.3126
1,18.3224
1,18.3028
1,18.293
1,18.3028
1,18.293
1,18.2832
1,18.293
1,18.2832
1,18.2734
1,18.2636
1,18.2636
1,18.2636
1,18.2538
1,18.244
1,18.2538
1,18.2342
1,18.2244
1,18.2342
1,18.2244
1,18.2244
1,18.2244
1,18.2244
1,18.244
1,18.244
1,18.244
1,18.244
1,18.244
1,18.2244
1,18.2146
1,18.2048
1,18.1852
1,18.1754
1,18.1656
1,18.1754
1,18.1656
1,18.1558
1,18.1558
1,18.1656
1,18.1656
1,18.1558
1,18.1558
1,18.1558
1,18.146
1,18.146
1,18.146
1,18.1754
1,18.1852
1,18.1558
1,18.1558
1,18.1558
1,18.146
1,18.1558
1,18.146
1,18.146
1,18.1362
1,18.146
1,18.146
1,18.1362
1,18.1264
1,18.1264
1,18.1362
1,18.1264
1,18.1264
1,18.1166
1,18.1068
1,18.1068
1,18.097
1,18.1068
1,18.097
1,18.097
1,18.097
1,18.1068
1,18.1068
1,18.0872
1,18.0872
1,18.0774
1,18.0872
1,18.0676
1,18.0676
1,18.0676
1,18.0578
1,18.0676
1,17.999
1,17.999
1,18.0088
1,18.0088
1,17.999
1,18.0186
1,18.0284
1,18.0088
1,18.0088
1,18.0284
1,18.0186
1,18.0284
1,18.0284
1,18.0284
1,18.0284
1,18.0284
1,18.0186
1,18.0186
1,18.0186
1,18.0088
1,18.0088
1,18.0088
1,18.0088
1,17.9892
1,17.9892
1,17.9892
1,17.9794
1,18.0088
1,17.9892
1,17.9892
1,17.9794
1,17.9696
1,17.95
1,17.95
1,17.9598
1,17.9696
1,17.9696
1,17.9304
1,17.9304
1,17.95
1,17.9304
1,17.9304
1,17.9598
1,17.9304
1,17.95
1,17.9402
1,17.9304
1,17.9304
1,17.9304
1,17.9206
1,17.9206
1,17.9108
1,17.901
1,17.8814
1,17.8716
1,17.8814
1,17.8716
1,17.8716
1,17.8716
1,17.8814
1,17.8716
1,17.8814
1,17.8814
1,17.8716
1,17.8716
1,17.8716
1,17.8716
1,17.8716
1,17.8814
1,17.8716
1,17.852
1,17.8716
1,17.852
1,17.8618
1,17.852
1,17.852
1,17.852
1,17.8422
1,17.8324
1,17.8128
1,17.8226
1,17.8128
1,17.8128
1,17.8226
1,17.8128
1,17.8324
1,17.8324
1,17.8324
1,17.8324
1,17.8128
1,17.803
1,17.8128
1,17.8128
1,17.803
1,17.803
1,17.803
1,17.7932
1,17.7834
1,17.7736
1,17.7736
1,17.7736
1,17.7834
1,17.7736
1,17.7736
1,17.7736
1,17.7736
1,17.7834
1,17.7736
1,17.7736
1,17.7638
1,17.7638
1,17.7736
1,17.7442
1,17.7344
1,17.7442
1,17.754
1,17.7442
1,17.7442
1,17.7344
1,17.7344
1,17.7148
1,17.7344
1,17.7148
1,17.6952
1,17.6952
1,17.6952
1,17.705
1,17.6952
1,17.6854
1,17.6952
1,17.6952
1,17.6952
1,17.6854
1,17.6756
1,17.6952
1,17.6854
1,17.6658
1,17.656
1,17.656
1,17.656
1,17.6364
1,17.6168
1,17.6364
1,17.6168
1,17.6168
1,17.6168
1,17.6168
1,17.6266
1,17.6364
1,17.6364
1,17.6168
1,17.5972
1,17.607
1,17.5972
1,17.607
1,17.5972
1,17.5874
1,17.5678
1,17.5776
1,17.5678
1,17.5678
1,17.558
1,17.558
1,17.558
1,17.558
1,17.558
1,17.5384
1,17.5384
1,17.5188
1,17.5384
1,17.5384
1,17.5384
1,17.5482
1,17.5384
1,17.5384
1,17.5188
1,17.5188
1,17.5188
1,17.5188
1,17.5188
1,17.509
1,17.4992
1,17.4894
1,17.4992
1,17.509
1,17.509
1,17.4992
1,17.4894
1,17.4992
1,17.4992
1,17.4796
1,17.4992
1,17.4894
1,17.509
1,17.4992
1,17.509
1,17.4992
1,17.4698
1,17.4796
1,17.4796
1,17.4894
1,17.4992
1,17.4992
1,17.509
1,17.4992
1,17.4796
1,17.4992
1,17.4796
1,17.4796
1,17.4796
1,17.4796
1,17.4698
1,17.4894
1,17.4992
1,17.5286
1,17.5188
1,17.5188
1,17.4992
1,17.5188
1,17.509
1,17.4992
1,17.4992
1,17.4796
1,17.4698
1,17.4796
1,17.4796
1,17.4796
1,17.46
1,17.4796
1,17.4894
1,17.4992
1,17.4796
1,17.4796
1,17.4796
1,17.4796
1,17.4796
1,17.4698
1,17.46
1,17.4698
1,17.4796
1,17.46
1,17.4502
1,17.4698
1,17.46
1,17.46
1,17.4404
1,17.46
1,17.4698
1,17.4796
1,17.46
1,17.46
1,17.4698
1,17.46
1,17.4698
1,17.46
1,17.46
1,17.46
1,17.4698
1,17.4698
1,17.4698
1,17.46
1,17.4502
1,17.46
1,17.4502
1,17.4698
1,17.4698
1,17.4796
1,17.46
1,17.46
1,17.46
1,17.4698
1,17.4796
1,17.4894
1,17.4992
1,17.4894
1,17.4992
1,17.4992
1,17.5188
1,17.4992
1,17.5188
1,17.5188
1,17.5188
1,17.5188
1,17.5188
1,17.5188
1,17.5384
1,17.5286
1,17.5384
1,17.5384
1,17.5482
1,17.5286
1,17.558
1,17.558
1,17.5776
1,17.5972
1,17.5972
1,17.6266
1,17.6364
1,17.6364
1,17.656
1,17.6364
1,17.6658
1,17.6756
1,17.6854
1,17.6854
1,17.7148
1,17.7246
1,17.7344
1,17.754
1,17.7736
1,17.7932
1,17.7932
1,17.8324
1,17.8716
1,17.8814
1,17.901
1,17.8912
1,17.9108
1,17.9304
1,17.95
1,18.0088
1,18.0088
1,18.0382
1,18.0578
1,18.0872
1,18.1166
1,18.146
1,18.1656
1,18.244
1,18.2636
1,18.3126
1,18.3518
1,18.3714
1,18.4008
1,18.4694
1,18.5968
1,18.6262
1,18.6556
1,18.6948
1,18.734
1,18.7536
1,18.8222
1,18.9398
1,19.0476
1,19.1064
1,19.1358
1,19.175
1,19.2044
1,19.2338
1,19.2534
1,19.3612
1,19.4004
1,19.4298
1,19.4494
1,19.4788
1,19.5082
1,19.5572
1,19.5866
1,19.616
1,19.6552
1,19.714
1,19.7728
1,19.8512
1,19.8806
1,19.91
1,19.9492
1,19.9688
1,19.9786
1,19.9688
1,19.9688
1,19.9884
1,20.0276
1,20.057
1,20.1256
1,20.1844
1,20.2138
1,20.2138
1,20.2236
1,20.2236
1,20.2628
1,20.302
1,20.3216
1,20.3412
1,20.3706
1,20.3804
1,20.4392
1,20.5078
1,20.5274
1,20.5568
1,20.5568
1,20.5666
1,20.5568
1,20.5568
1,20.5568
1,20.5862
1,20.6058
1,20.6058
1,20.6156
1,20.6156
1,20.6254
1,20.6156
1,20.6254
1,20.645
1,20.6352
1,20.645
1,20.6156
1,20.6058
1,20.5764
1,20.4882
1,20.4588
1,20.4392
1,20.4196
1,20.3804
1,20.351
1,20.302
1,20.2726
1,20.253
1,20.1942
1,20.1844
1,20.1354
1,20.0864
1,20.0668
1,20.0374
1,20.0178
1,19.9982
1,19.9786
1,19.9688
1,19.8414
1,19.8022
1,19.8022
1,19.7826
1,19.8022
1,19.8218
1,19.8316
1,19.861
1,19.9002
1,19.9296
1,19.9786
1,19.9884
1,20.008
1,20.0374
1,20.0472
1,20.106
1,20.106
1,20.1256
1,20.1354
1,20.155
1,20.2236
1,20.2432
1,20.2432
1,20.2824
1,20.302
1,20.3216
1,20.3608
1,20.4588
1,20.498
